epoch,kl_weight,train_loss,train_recon,train_kl,train_prop_mse,val_loss,val_recon,val_kl,val_prop_mse
1,6.284554914954278e-07,48.37358680581557,47.7883767494454,34676.47041656055,0.5634174166648662,29.795740029750725,28.624991333790316,5142.638221153846,1.1675168248323293
2,1.0465609588294101e-06,22.227753651726612,21.8639313568411,5231.778402435059,0.35834691456031637,18.310922202085838,17.61482803149101,5210.5811924078525,0.6906410101132515
3,1.742827536238062e-06,13.26280380029363,12.918363534738155,5649.644717487261,0.3345939176265435,10.95758392138359,10.630052561637683,5433.547819010417,0.3180616391774936
4,2.902311985211097e-06,8.370083599297187,8.046800715893404,6510.308877977569,0.30438792908579076,7.5328963181911375,7.275505892435709,5763.731768329327,0.24066226734564855
5,4.833185261644587e-06,5.718539542319973,5.413623755850841,5967.315867024925,0.27607464368965906,5.9911225710159695,5.534591168623704,6082.144826722756,0.42713529360600005
6,8.048634979569586e-06,2594.4386580267683,4.0705370811943045,321807549.46050406,0.2567603392367216,5.176574271764511,4.498791869481405,6101.395938501602,0.6286745001108218
7,1.3403249192620108e-05,3.567794582998739,3.2365696108055766,6844.761737123183,0.23948292648302924,4.1265007019042965,3.6752319030272655,6446.170287459936,0.3648691756603045
8,2.2320113834259608e-05,3.3247569155801795,2.7275798436989125,16544.751526366075,0.2278963487463639,4.10738624059237,3.0620259419465676,6461.033423477564,0.9011493013455317
9,3.716893710288947e-05,14.860815515471973,2.3427932091830392,330951.7685407684,0.21689608902112925,4.30176897415748,3.385445010356414,5698.337612680289,0.7045227992228973
10,6.189557311889662e-05,212807.06250381423,2.0580343908567658,3438126060.1235957,0.2104117192260012,2.973987469306359,2.4829875401961496,5030.055218349359,0.17966176072756448
11,0.00010306990864856932,2.565932812685298,1.8783319192166474,4654.305894005665,0.2078820180823281,3.3601022145687005,2.7104499884140796,4269.508646334135,0.2095943590769401
12,0.00017162964243385188,2.566122060015101,1.6986438471275969,3882.5351903517408,0.20112010183294932,3.562790130957579,2.8181771950844006,3318.3307717347757,0.17508903199281448
13,0.0002857807008418792,2.564676064857735,1.5664449216906267,2807.7326813266104,0.19583534023288038,3.846870115475777,2.419358306664687,2638.299315154247,0.6735367805529864
14,0.00047581761883833595,2.7172668151463997,1.4764052780351453,2205.2068129988597,0.19158527648826146,3.267869624113425,1.8197963384481577,1984.4950251652645,0.5038155729954059
15,0.000792124138395094,2.8778970119210987,1.4074811367243698,1611.5972914309702,0.1938307632096409,3.3287912539946727,1.815562673104115,1521.354537885617,0.3081269310070918
16,0.0013184225532339462,3.165373978212459,1.3803157341860854,1207.9890390045966,0.19241832158907382,4.0873524641379335,1.9355434050926796,1152.2560553135015,0.6326487720012665
17,0.002193633356708746,3.520538816294349,1.3608269732925475,896.5255137044456,0.1930634718783361,4.076328881581625,1.8833320214198186,816.4981307592147,0.40189921382146004
18,0.003647714820774925,3.9516832703467513,1.359007556700788,658.1551436073016,0.19191342007746853,5.27481295023209,2.5163992025913338,592.0339311648638,0.5988428005805382
19,0.0060598014915841155,4.558484562310553,1.4238537022909796,484.2730728027622,0.20003207839660117,5.098184668712127,2.0180848971391336,451.19268892728365,0.3459615480441314
20,0.010050813883473756,5.405709025253592,1.5776575213487227,361.10176323050104,0.19868496550988307,5.067654573000395,1.734380774008922,314.831745323768,0.16895860731601714
21,0.016626356107881622,4.692407785826697,1.332851620737204,190.36783496765347,0.19443273664523286,3.4374816906757846,1.2393032028124882,121.9412358601888,0.17074006654513188
22,0.027384810950125675,4.2514618255937116,1.1191457036963346,108.06195991368223,0.17305986481711286,4.4822719769600115,1.5958841354419024,100.1162332779322,0.144723808268706
23,0.044787703049786735,5.744738250936859,1.4425192321040068,92.43878512670676,0.1620983246165915,6.048775653350048,1.6457020447804378,95.09552068465796,0.14396383231266952
24,0.07242648536151773,7.804893537965033,1.9127643003023336,79.13717702258816,0.16050182792656506,8.163258012135824,2.2450848787258835,78.79513408954327,0.21131864167176762
25,0.1150667320455498,10.527760430100027,2.6532957630663123,67.05639515118833,0.15850456460817647,10.820992846366687,3.237294913560916,64.38940901144957,0.17461921679667938
26,0.17799368578624647,13.904393973616944,3.765576144852415,56.05235432327949,0.16185272518150348,14.052253679128794,4.380782510072757,53.500455768291765,0.14872791388860115
27,0.2650274005334812,17.69211743114476,5.3825450799892,45.847248914712104,0.15879502009383764,17.894073055952024,5.927163784320538,44.36415403317182,0.20919274336252458
28,0.3751935255315707,21.49547188583774,7.677075287363277,36.39941146354719,0.16157265809898774,21.61727902339055,8.692057012900328,34.026341697497244,0.15875855455031762
29,0.5,24.696798017930277,10.589882039425719,27.892143996574724,0.16084396541798265,24.60358324295435,10.749356264945789,27.443981659718048,0.13223612824311623
30,0.6248064744684293,26.829093809138683,13.922466259046182,20.399508479519607,0.1608827779050428,26.879363270294974,14.6072812300462,19.430275853474935,0.13192012111345927
31,0.7349725994665188,27.901648530122763,17.42827453906887,14.035758245766095,0.15747627640140913,28.009235577705578,18.281391779581707,13.027744635557516,0.15280841413216714
32,0.8220063142137535,28.069069404558554,20.63836520944245,8.849154535150038,0.15664351926511208,28.213202608548677,22.06787483997834,7.33234737102802,0.11809217895452793
33,0.8849332679544502,27.749127236848004,23.06534513453937,5.1208841015023,0.15214124635847429,28.16364478086814,24.011617953960712,4.554204172965807,0.12185995509991279
34,0.9275735146384823,27.167270723471212,24.44408625099243,2.7804941000117407,0.14407180505831266,27.707571577414488,25.55790561773838,2.1688915313818518,0.13785964873356696
35,0.9552122969502131,26.582681053448702,24.94243794618474,1.5762387583437911,0.1346004598496849,27.018010652982273,25.545639047867212,1.3393818500714425,0.19297761275218084
36,0.9726151890498743,26.00097716819737,24.842296591642373,1.0588634307395366,0.12881392544239523,26.70583905929174,25.693153488941682,0.8982009649276733,0.13908164829779893
37,0.9833736438921183,25.540042398728964,24.64292048864245,0.7910797434562696,0.11919493055100656,26.354905436589167,25.583942540486653,0.6981595742396819,0.08441105108612623
38,0.9899491861165264,25.07799666066534,24.345357192419,0.6290473698074489,0.1099145036539065,26.029280168582233,25.360859063955452,0.589598662730975,0.0847483984934978
39,0.9939401985084158,24.68192122925918,24.04826509503981,0.5295419619591777,0.10732309497094276,25.74823162372296,25.16386524102627,0.4655879599925799,0.12159981356981472
40,0.996352285179225,24.341293644877904,23.778948607711182,0.4602247194526133,0.10379908035297962,25.902976706089117,25.22375076489571,0.5546232723272764,0.12662583046998732
41,0.9978063666432913,24.072950991692537,23.56671309498316,0.41025857146544764,0.09687928908728616,25.662940225845727,25.21027299929888,0.3677284988073202,0.08574533126293085
42,0.9986815774467661,23.728850735497993,23.27850833640539,0.357799698886469,0.09301440481270665,25.57878823891664,25.11284546485314,0.38049314251312844,0.08595124903397683
43,0.9992078758616048,23.461670464501548,23.044270722053206,0.33160121938555653,0.08606122463236444,25.605196850116435,25.182986812102488,0.3154824564090142,0.10697744767635296
44,0.9995241823811616,23.1769065835185,22.80519816704188,0.28782602527020595,0.08401934495206366,25.424176974174305,25.087778893495216,0.27336923434184146,0.06315892673073671
45,0.999714219299158,22.935928525239603,22.58933136047224,0.2638230290573978,0.08284953738878159,25.56841214497884,25.167261377970377,0.2577018935710956,0.14352256965178709
46,0.9998283703575662,22.74380078636526,22.422165993545864,0.2400238647241413,0.08165213461018071,25.58740108196552,25.239377789619642,0.2327189618960405,0.11534427775022311
47,0.9998969300913515,22.51625734696774,22.22801796359646,0.21085854400556742,0.07740256035468937,25.39118151542468,25.135667556371445,0.19683957153405898,0.0586947116905298
48,0.9999381044268812,22.25711408634686,21.983167267715647,0.19769925276664943,0.07625978523939678,25.563545853052386,25.266875379513472,0.2101148913304011,0.08656850995925756
49,0.9999628310628971,22.05711522966861,21.783949300663775,0.19900770806532223,0.07416562678052395,25.464117020827075,25.22065469790728,0.1874078046817046,0.05606154698209885
50,0.9999776798861657,21.87810874121219,21.61632055458756,0.19119317217930692,0.07059929070159572,25.6039180462177,25.324588795197315,0.18893006963607592,0.09040338295774582
51,0.9999865967508074,21.653001255700907,21.402381067265125,0.18092752861426112,0.06969509137414201,25.590915298461915,25.34400768769093,0.1916144664470966,0.055295616082656075
52,0.9999919513650204,21.458633469610966,21.208252489226982,0.18251246422053471,0.06786999599572734,25.748436551216322,25.491670872614932,0.18072323417052244,0.07604388010043364
53,0.9999951668147382,21.2978391690836,21.05125305236677,0.1800005522682974,0.06658647059884555,25.65657649896084,25.408964137541943,0.18114439371304633,0.06646895838471559
54,0.9999970976880148,21.0871011338185,20.845583791743664,0.17708468124559287,0.06443315949991872,25.91163527659881,25.680090713500977,0.15736605104727622,0.07417901802139404
55,0.9999982571724638,20.906404639867176,20.668624090631848,0.17394920752013152,0.06383164869270955,25.831235993214143,25.598332175230368,0.17608259220918018,0.05682153432415082
56,0.9999989534390412,20.727150059072567,20.489821938587568,0.17363105551206942,0.06369722756358584,25.929904810587566,25.69255850376227,0.1778159133134744,0.05953067961411598
57,0.9999993715445085,20.577433128313437,20.33823019286518,0.17793813735212677,0.061264912483145396,26.06395774254432,25.82921899648813,0.17744091428243197,0.05729799987031863
58,0.9999996226151612,20.413398358813712,20.18059243035833,0.17254535011955652,0.060260618819155336,26.052768286680564,25.80983170729417,0.18360730088674104,0.05932931042252443
59,0.9999997733820386,20.257909419191332,20.02545264971569,0.17167472036103024,0.06078207544013943,26.334729307125777,26.1081600189209,0.15947800874710083,0.06709132035955405
60,0.9999998639169038,20.15507472526524,19.923431273605015,0.17292489147104723,0.05871857777386564,26.329422241602188,26.102346029037083,0.16991419692834217,0.057162111615523314
61,0.999999918282698,19.979721464072284,19.744847133466838,0.17707032587978153,0.05780402988305861,26.409668809939653,26.16055005391439,0.18773634005815554,0.06138247134975898
62,0.9999999509291198,19.822975499056355,19.586654557605424,0.17946544767887318,0.05685548609209713,26.588349435268306,26.3502871293288,0.18038650170350687,0.05767585889269144
63,0.9999999705331528,19.707967538518265,19.471841521790527,0.17989378894000668,0.056232218373622085,26.627957329383264,26.389292281713242,0.18014749876963787,0.05851757931403625
64,0.9999999823052884,19.548481683502718,19.309601969702623,0.18287691177466847,0.05600282821608888,26.8591245895777,26.602734952095226,0.16089492195691818,0.09549467055461346
65,0.9999999893744037,19.440306141547765,19.20166925367227,0.18339980132835348,0.055237113759388876,26.983402829292494,26.75109721452762,0.1574173914316373,0.07488822260728249
66,0.9999999936193764,19.347947974297448,19.111398286939075,0.18119211893363038,0.0553575704424316,27.115516975598457,26.869950817792844,0.18731155464282404,0.05825458327547098
67,0.9999999961684638,19.22061093177056,18.98590534497286,0.18041171514118004,0.05429383872784122,27.24351148360815,27.008825331467847,0.17815657800588852,0.05652965410397603
68,0.9999999976991794,19.10561184899429,18.874394474442763,0.17758122120507086,0.053636148640994266,27.41775125356821,27.10332238613031,0.18583798370300195,0.12859092503786088
69,0.9999999986183674,19.006150302212756,18.778336808782075,0.17561168580431757,0.05220179586324038,27.474202014238408,27.24261084336501,0.17537236007360313,0.05621875484402363
70,0.9999999991703357,18.908486996980187,18.68227475426216,0.1739309434497574,0.052281298478183885,27.578811400975937,27.346428944514347,0.17614651031983206,0.05623594149947166
71,0.9999999995017903,18.76495472463262,18.537392759812462,0.17600421886147768,0.051557740634105495,27.720732908982498,27.49336673051883,0.18387792729414426,0.043488212015766366
72,0.9999999997008273,18.687210707191458,18.459410869681033,0.1758883582383496,0.05191148206498155,27.84125737899389,27.623094998873196,0.15946130324632693,0.05870105832433089
73,0.9999999998203482,18.618591257484635,18.39554264064254,0.17178409236102038,0.051264528122474624,27.933871430617113,27.713030634170924,0.16620276478620677,0.05463796380238655
74,0.9999999998921199,18.512543926217266,18.289652063202286,0.1722275823898435,0.05066426372433776,28.131185150146486,27.898106932028746,0.1664542923370997,0.06662392895191144
75,0.9999999999352185,18.45379168033056,18.234174602251912,0.16904657181169724,0.0505704904376543,28.102206283960587,27.842377970768855,0.17077486171172215,0.08905341416979447
76,0.9999999999610989,18.37939565347565,18.160364003110775,0.16909225697086502,0.04993940268387272,28.292650838998647,28.04396826915252,0.16961086713350737,0.0790717933804561
77,0.99999999997664,18.28258386196541,18.064966387732408,0.16824609414167796,0.04937135993036842,28.449285888671874,28.22939068720891,0.16863514666373913,0.05126003886644657
78,0.9999999999859726,18.19130071729184,17.97081263116991,0.170444263155947,0.05004382933338121,28.66102508153671,28.43600018819173,0.16112237985317523,0.06390251779021361
79,0.9999999999915765,18.161591723408367,17.94957110384307,0.16270165150494506,0.04931900233344654,28.6367674607497,28.364171434060122,0.16838544477254916,0.1042105788221726
80,0.9999999999949418,18.101680749090665,17.88627458026499,0.16660903508911926,0.048797118906547636,28.852857286502154,28.624696946755435,0.1747371195218502,0.05342324612996517
81,0.9999999999969627,18.033596606455752,17.816295453053108,0.16852337916720417,0.048777777770642475,28.837871913420848,28.61584092164651,0.15302159159611434,0.06900940134357184
82,0.9999999999981761,17.936975984779977,17.72577126675892,0.16297163048858926,0.048233071887948495,28.85605841416579,28.626918186285558,0.1738899195805574,0.05525044113015517
83,0.9999999999989047,17.876798406838013,17.6662542730264,0.16303716615657987,0.047506978327542235,29.174141575739934,28.950177804017677,0.16573075782030056,0.058232964002169096
84,0.9999999999993423,17.81692415822463,17.607510406859518,0.16220923475368945,0.047204540189708176,29.202040217472955,28.98734567104242,0.1637318878601759,0.05096271499418295
85,0.999999999999605,17.739611237459606,17.532055764540843,0.16024029590911576,0.047315166023864645,29.32692044576009,29.104118073292266,0.16954322449671916,0.05325913070104061
86,0.9999999999997629,17.738494580528755,17.538545311652676,0.1529931320533785,0.04695615288243972,29.407379864423703,29.19198477329352,0.14955879442202738,0.06583629707113291
87,0.9999999999998577,17.663731507591674,17.463178272530044,0.15412446983506906,0.046428785199552194,29.50465372525729,29.295484249408428,0.15586564517938173,0.053303838330201615
88,0.9999999999999145,17.599582398087296,17.40303241268667,0.1500080287320584,0.046541970279471295,29.719805507170847,29.508321380615236,0.15972537329563727,0.051758809082019026
89,0.9999999999999487,17.56757923569891,17.370759305007915,0.1502831173145309,0.04653686306151554,29.721914154443986,29.512353486281174,0.15210882746256316,0.05745199089631056
90,0.9999999999999691,17.531405655524885,17.32805377346896,0.15788390899040952,0.045467984584396964,29.77720004350711,29.582326399974335,0.1406587159786469,0.05421494816740354
91,0.9999999999999816,17.43491138427804,17.234028251848034,0.15494869193625016,0.04593443365909898,29.921967384142754,29.71669028844589,0.14538541776247513,0.059891610860060424
92,0.9999999999999889,17.433650828005923,17.233918170428737,0.15448675814383114,0.045245883598745276,30.092084307548326,29.89113345023913,0.14277068708951657,0.058180046883913185
93,0.9999999999999933,17.396279744982312,17.19615801112002,0.15545848306765442,0.044663230586954164,30.064380009969074,29.845986850445087,0.16434083848427503,0.05405228414978736
94,0.999999999999996,17.275586057552047,17.07738407661325,0.15335956748953022,0.044842407063813615,30.253174346532578,30.057765227097732,0.1452961957607514,0.05011290397781592
95,0.9999999999999976,17.308625144045056,17.11126638954015,0.1527460136343571,0.04461274224470455,30.332591942029122,30.1027837508764,0.1657777638007433,0.06403037613401046
96,0.9999999999999984,17.244843606937977,17.049615743086846,0.1508559404130061,0.04437191914788266,30.356745666112655,30.141111041338014,0.15608405004709194,0.05955052440747237
97,0.9999999999999991,17.19715590678164,17.004669297108492,0.14787876950906104,0.044607808352570166,30.471604479276216,30.265678855700372,0.13686310049050893,0.06906261417346123
98,0.9999999999999996,17.14738888996085,16.956294007013163,0.1464664352167835,0.04462846550780392,30.65436130425869,30.46193744952862,0.136822515191176,0.05560140296434745
99,0.9999999999999998,17.16204757320704,16.970112841376693,0.14756856128539436,0.044366151514965424,30.711464026035408,30.49853949913612,0.16000290513038634,0.05292160306603481
100,0.9999999999999998,17.117031595997826,16.923706901250164,0.1493082520941712,0.04401645360954165,30.736312064146386,30.52697088779547,0.15099122722943623,0.05834988846610754
101,0.9999999999999998,17.080526824416157,16.89061561549675,0.1465833890618185,0.04332778568325422,30.860452642196265,30.643734927055164,0.15467166625536405,0.06204603436665657
102,1.0,17.03598304104778,16.84769427300587,0.14502815999082175,0.043260606445431574,30.826380020532852,30.609428356855343,0.15509963631629944,0.061852143169977725
103,1.0,16.987187794431993,16.803070565313952,0.1408408838987962,0.043276351769300794,30.892439984052608,30.704224278376653,0.13734071036944023,0.05087500890860191
104,1.0,16.962315590922618,16.781649104001993,0.1375510461050741,0.04311544192421803,31.03336599301069,30.839365377181615,0.13373135377963383,0.06026921874055496
105,1.0,16.943619122934724,16.765311641867104,0.13530137753507024,0.04300609262322448,31.035504150390626,30.842039841871994,0.13477564862905406,0.05868860179415116
106,1.0,16.916677655488627,16.74178528051692,0.1320092858345234,0.04288307762255589,31.24006021939791,31.045144252288036,0.13946090504909173,0.05545511740522507
107,1.0,16.86460314373334,16.6851517890443,0.13704299166407796,0.04240835419916542,31.232085095919096,31.042359493940303,0.14256589233111114,0.04715972593388496
108,1.0,16.879953313172884,16.698869804699854,0.13859562682011245,0.04248788953995589,31.395743961823293,31.175730612339116,0.13661801165495163,0.08339534147809713
109,1.0,16.8273267718786,16.649866806604436,0.13513862760047277,0.04232132237430072,31.436449491060696,31.246216338720078,0.13865178647713783,0.05158133820081368
110,1.0,16.80014180430257,16.625422430962765,0.13288942355335506,0.04182996286956451,31.443618148412458,31.262466724102314,0.12333584381983831,0.05781562381829971
111,1.0,16.769544541088177,16.592635751178353,0.1349798605491661,0.04192892820526556,31.634022825192183,31.441351709610377,0.13598990726929444,0.05668119323941378
112,1.0,16.730314819679563,16.550810243004133,0.13780362209562158,0.0417009584420916,31.57748528504983,31.386801998431867,0.14229513891996481,0.04838812027413111
113,1.0,16.72607813947149,16.547270041371153,0.13689250547434612,0.04191559710313684,31.725897451547475,31.548479872483473,0.13031473392859483,0.04710287182376935
114,1.0,16.7156745563755,16.542047890453272,0.1322912370856159,0.04133543432047729,31.820020881065954,31.62783575791579,0.1450631368618745,0.04712192488786502
115,1.0,16.689940375368298,16.51723472830099,0.13112311127214366,0.04158254044858936,31.876729339208357,31.6911988674066,0.12987310817608466,0.05565732643963435
116,1.0,16.637588447692593,16.46689065261197,0.12903422370400097,0.04166355702342166,31.83194226974096,31.655677032470702,0.11841504818353897,0.057850110206084375
117,1.0,16.62729470243204,16.456834094962073,0.1293764544678523,0.041084156687049664,31.9062867580316,31.739988258557442,0.12017531838172521,0.0461230503825041
118,1.0,16.605464567208372,16.434583557916206,0.12942895835675428,0.04145207805314793,32.06242093795385,31.86442543421036,0.13829263372299,0.05970286902708885
119,1.0,16.609048292057818,16.44334054564125,0.12515276038388434,0.04055497569787054,32.08277392265124,31.905904897054036,0.11913450012604396,0.05773452516549673
120,1.0,16.578283128336054,16.413260888890232,0.12434452852848046,0.04067768479358647,32.21371322044959,32.03458127730932,0.12074255981506446,0.05838946786064368
